,train_loss,val_loss,recall,precision,accuracy,f1_score
0,2.180140896898801,2.115338711511521,0.35596707463264465,0.35596707463264465,0.8829030990600586,0.35596707463264465
1,2.0436299052394804,1.9319086074829102,0.5030864477157593,0.5030864477157593,0.909652054309845,0.5030864477157593
2,1.9430127358827434,2.1588827598662603,0.6039094924926758,0.6039094924926758,0.9279835224151611,0.6039094924926758
3,1.8933386040515587,2.015629598072597,0.6522634029388428,0.6522634029388428,0.9367751479148865,0.6522634029388428
4,1.8550590872764587,1.7915391184034801,0.6965020298957825,0.6965020298957825,0.9448185563087463,0.6965020298957825
5,1.830830401084462,1.740222068060012,0.7129629850387573,0.7129629850387573,0.9478114247322083,0.7129629850387573
6,1.7858950173268553,1.7519153072720481,0.7613168954849243,0.7613168954849243,0.9566030502319336,0.7613168954849243
7,1.7718499244236556,1.6657494874227614,0.7716049551963806,0.7716049551963806,0.9584736227989197,0.7716049551963806
8,1.7607991822430344,1.6749143089566911,0.7829217910766602,0.7829217910766602,0.9605312347412109,0.7829217910766602
9,1.7339386627322337,1.6611122290293376,0.8137860298156738,0.8137860298156738,0.9661428928375244,0.8137860298156738
10,1.7179219126701355,1.6664139202662878,0.8292180895805359,0.8292180895805359,0.9689487218856812,0.8292180895805359
11,1.7119884344397998,1.6489122311274211,0.838477373123169,0.838477373123169,0.9706322550773621,0.838477373123169
12,1.7161457724258549,1.6690557854516166,0.8353909254074097,0.8353909254074097,0.9700710773468018,0.8353909254074097
13,1.7134274214994711,1.718262689454215,0.8364197611808777,0.8364197611808777,0.9702581167221069,0.8364197611808777
14,1.7086478901691124,1.643341717265901,0.8364197611808777,0.8364197611808777,0.9702581167221069,0.8364197611808777
15,1.6974708711514708,1.6502616575786047,0.8487654328346252,0.8487654328346252,0.9725028276443481,0.8487654328346252
16,1.6806592804486635,1.6694218998863584,0.8641975522041321,0.8641975522041321,0.9753086566925049,0.8641976118087769
17,1.6670403412131012,1.667515101886931,0.8806584477424622,0.8806584477424622,0.9783015251159668,0.8806584477424622
18,1.6568729633190593,1.6420734042213077,0.8930041193962097,0.8930041193962097,0.9805461764335632,0.8930041193962097
19,1.659095087989432,1.6640582027889432,0.8888888955116272,0.8888888955116272,0.9797979593276978,0.8888888955116272
20,1.6495086071921177,1.6585104295185633,0.8930041193962097,0.8930041193962097,0.9805461764335632,0.8930041193962097
21,1.6309845310742739,1.5771171706063407,0.9135802388191223,0.9135802388191223,0.9842873215675354,0.9135802984237671
22,1.6101090634455446,1.5741682620275588,0.9413580298423767,0.9413580298423767,0.9893378019332886,0.9413580298423767
23,1.5946880100203342,1.577454788344247,0.951646089553833,0.951646089553833,0.9912083745002747,0.951646089553833
24,1.595148434404467,1.576638590721857,0.9475308656692505,0.9475308656692505,0.9904601573944092,0.9475308656692505
25,1.6072171291366952,1.6171387944902693,0.9382715821266174,0.9382715821266174,0.988776683807373,0.9382715821266174
26,1.6019870599762338,1.5898047174726213,0.9423868060112,0.9423868060112,0.9895249009132385,0.9423868060112
27,1.589185751852442,1.5629536083766393,0.9609053730964661,0.9609053730964661,0.9928919076919556,0.9609053730964661
28,1.5891791113087388,1.711896845272609,0.9537037014961243,0.9537037014961243,0.9915825128555298,0.9537037014961243
29,1.59974161816425,1.5741121201288133,0.951646089553833,0.951646089553833,0.9912083745002747,0.951646089553833
30,1.5833952807989278,1.5751280103410994,0.9639917612075806,0.9639917612075806,0.9934530258178711,0.9639917612075806
31,1.5769386838694088,1.5816103049686976,0.9691358208656311,0.9691358208656311,0.9943883419036865,0.9691358208656311
32,1.5711272710659465,1.6005384411130632,0.9732510447502136,0.9732510447502136,0.995136559009552,0.9732510447502136
33,1.5748743151055007,1.5667890026455833,0.9681069850921631,0.9681069850921631,0.9942012429237366,0.9681069850921631
34,1.5900868793002894,1.585032860438029,0.9547325372695923,0.9547325372695923,0.991769552230835,0.9547325372695923
35,1.5873019040608016,1.598022046543303,0.9567901492118835,0.9567901492118835,0.9921436309814453,0.9567901492118835
36,1.5783334042205186,1.5898160991214572,0.9670782089233398,0.9670782089233398,0.9940142035484314,0.9670782089233398
37,1.5758412343556765,1.5654555105027699,0.9711934328079224,0.9711934328079224,0.9947624206542969,0.9711934328079224
38,1.5719061972665005,1.5865379742213659,0.9732510447502136,0.9732510447502136,0.995136559009552,0.9732510447502136
39,1.5682242297735371,1.5777306443169004,0.9763374328613281,0.9763374328613281,0.9956977367401123,0.9763374328613281
40,1.5639609030035675,1.574705197697594,0.9804526567459106,0.9804526567459106,0.9964459538459778,0.9804526567459106
41,1.5658308629129754,1.5638779061181205,0.9794238805770874,0.9794238805770874,0.9962589144706726,0.9794238805770874
42,1.5772631012025427,1.5569060813812983,0.9650205969810486,0.9650205969810486,0.993640124797821,0.9650205969810486
43,1.5697570843774764,1.5548304376148043,0.9722222089767456,0.9722222089767456,0.9949495196342468,0.9722222089767456
44,1.573227044988851,1.608632661047436,0.9732510447502136,0.9732510447502136,0.995136559009552,0.9732510447502136
45,1.574637924061447,1.5621901977629888,0.9691358208656311,0.9691358208656311,0.9943883419036865,0.9691358208656311
46,1.5663366141866466,1.5726461240223475,0.9763374328613281,0.9763374328613281,0.9956977367401123,0.9763374328613281
47,1.5703385364813882,1.5763966583070301,0.9753086566925049,0.9753086566925049,0.9955106377601624,0.9753086566925049
48,1.5686403063477063,1.5702184722537087,0.9742798209190369,0.9742798209190369,0.9953235983848572,0.9742798209190369
49,1.5738867765567341,1.5797490733010429,0.9711934328079224,0.9711934328079224,0.9947624206542969,0.9711934328079224
50,1.5804926196082694,1.5753080617813837,0.9629629850387573,0.9629629850387573,0.9932659864425659,0.9629629850387573
51,1.5647871689718278,1.5650822151274908,0.9794238805770874,0.9794238805770874,0.9962589144706726,0.9794238805770874
52,1.5622523554035874,1.5576816910789126,0.9825102686882019,0.9825102686882019,0.9968200325965881,0.9825102686882019
53,1.5667848362297307,1.5721667267027355,0.9773662686347961,0.9773662686347961,0.9958847761154175,0.9773662686347961
54,1.564367769194431,1.5927434478487288,0.9825102686882019,0.9825102686882019,0.9968200325965881,0.9825102686882019
55,1.5681342384854302,1.5713476623807634,0.9753086566925049,0.9753086566925049,0.9955106377601624,0.9753086566925049
56,1.5583819248637214,1.5723646992728824,0.9855967164039612,0.9855967164039612,0.9973812103271484,0.9855967164039612
57,1.5552811436965817,1.5710665668760027,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
58,1.561610336186456,1.5745116812842233,0.9825102686882019,0.9825102686882019,0.9968200325965881,0.9825102686882019
59,1.554961739016361,1.562722887311663,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
60,1.552070438861847,1.5557352134159632,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
61,1.5489977021686365,1.555970793678647,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
62,1.5513869758512153,1.5811321110952468,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
63,1.55766163009112,1.5672537201926822,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
64,1.569062424487755,1.5842831759225755,0.9753086566925049,0.9753086566925049,0.9955106377601624,0.9753086566925049
65,1.5572179350696627,1.5852581546420144,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
66,1.5588472993647466,1.5540233112516857,0.9845678806304932,0.9845678806304932,0.9971941709518433,0.9845678210258484
67,1.5557527962278148,1.5615842058545066,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
68,1.5625941128027243,1.5812823658897763,0.9804526567459106,0.9804526567459106,0.9964459538459778,0.9804526567459106
69,1.563298800929648,1.5553929862521945,0.9804526567459106,0.9804526567459106,0.9964459538459778,0.9804526567459106
70,1.5531371157677447,1.5525953202020555,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
71,1.5720700054872232,1.5706638665426345,0.9711934328079224,0.9711934328079224,0.9947624206542969,0.9711934328079224
72,1.5604466786150073,1.5651575894582839,0.9835391044616699,0.9835391044616699,0.9970071315765381,0.9835391044616699
73,1.5573387058054815,1.5573722010567075,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
74,1.555060016327217,1.5609572274344308,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
75,1.5667295446161364,1.5641305389858426,0.9773662686347961,0.9773662686347961,0.9958847761154175,0.9773662686347961
76,1.565694908626744,1.567821394829523,0.9773662686347961,0.9773662686347961,0.9958847761154175,0.9773662686347961
77,1.5548254222166342,1.5629314468020485,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
78,1.5559909441432014,1.556370082355681,0.9866254925727844,0.9866254925727844,0.9975682497024536,0.9866254925727844
79,1.554327513350815,1.5618804409390403,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
80,1.5498982316157857,1.5635555982589722,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
81,1.5547461978724746,1.5563327074050903,0.9866254925727844,0.9866254925727844,0.9975682497024536,0.9866254925727844
82,1.5495895176637369,1.5553526083628337,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
83,1.5483316016978905,1.5553947630382718,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
84,1.5496116700719615,1.6119422855831327,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
85,1.5512015018306795,1.5527966930752708,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
86,1.5531800203636044,1.581794023513794,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
87,1.5546358579494914,1.560403863588969,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
88,1.557381537116942,1.574988115401495,0.9866254925727844,0.9866254925727844,0.9975682497024536,0.9866254925727844
89,1.5483302552191938,1.5751180592037382,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
90,1.549222915876107,1.5623928876150222,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
91,1.5639474616676081,1.616545898573739,0.9814814925193787,0.9814814925193787,0.996632993221283,0.9814814329147339
92,1.55656156579002,1.5744983298437936,0.9866254925727844,0.9866254925727844,0.9975682497024536,0.9866254925727844
93,1.5564020139272097,1.5622865586053758,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
94,1.560307524243339,1.6052932341893513,0.9825102686882019,0.9825102686882019,0.9968200325965881,0.9825102686882019
95,1.5474837989103598,1.5594932635625203,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
96,1.548903991941546,1.5817987010592507,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
97,1.547244939647737,1.5696430603663127,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
98,1.550087974696863,1.5909322273163569,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
99,1.5544142205207074,1.5590185664948963,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
100,1.5551627708263085,1.5630575986135573,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
101,1.551251645948066,1.5591108742214383,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
102,1.5528006690447447,1.574669355437869,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
103,1.55801259005656,1.6190579675492787,0.9855967164039612,0.9855967164039612,0.9973812103271484,0.9855967164039612
104,1.5541529850881608,1.5580484980628604,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
105,1.5513737299403205,1.5950007438659668,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
106,1.5476951941114958,1.5648507447469802,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
107,1.5472024933236543,1.5646531241280692,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
108,1.5461610194112434,1.5655444860458374,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
109,1.546016945213568,1.56313689549764,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
110,1.5472489067765534,1.5588750952766055,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
111,1.5469906378964908,1.5669977778480166,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
112,1.5574358476967107,1.5949984788894653,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
113,1.5565322139224067,1.5751118319375175,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
114,1.5528421245637487,1.5540905509676253,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
115,1.5553729631861701,1.5659915379115514,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
116,1.5614384754759367,1.5650513342448644,0.9814814925193787,0.9814814925193787,0.996632993221283,0.9814814329147339
117,1.5502687858753517,1.5542490652629308,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
118,1.5478758616525619,1.554394211087908,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
119,1.5476419642323354,1.55469202427637,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
120,1.5488482909124406,1.5544199546178181,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
121,1.5494232246133148,1.560472704115368,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
122,1.5481315020655022,1.5576144854227703,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
123,1.5576715244621526,1.5797029109228224,0.9855967164039612,0.9855967164039612,0.9973812103271484,0.9855967164039612
124,1.552506082370633,1.5811833710897536,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
125,1.559073781380888,1.5666999078932262,0.9845678806304932,0.9845678806304932,0.9971941709518433,0.9845678210258484
126,1.5503871460429957,1.564439166159857,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
127,1.5511078600023613,1.5566662493206205,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
128,1.5529957247562096,1.5917779491061257,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
129,1.5601970143005497,1.5730017934526717,0.9814814925193787,0.9814814925193787,0.996632993221283,0.9814814329147339
130,1.5562000245344443,1.5677669899804252,0.9866254925727844,0.9866254925727844,0.9975682497024536,0.9866254925727844
131,1.551750184082594,1.5609246889750164,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
132,1.5503021683849272,1.5609050421487718,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
133,1.549300452724832,1.5717542966206868,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
134,1.5504310668491927,1.5632699671245756,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
135,1.5541765601908575,1.5615973756426857,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
136,1.5474737902156641,1.5660317852383567,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
137,1.5513255107598227,1.5510586102803547,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
138,1.547411907891758,1.5649631647836595,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
139,1.546220561519998,1.56606315998804,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
140,1.5491949153728173,1.6053009771165394,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
141,1.5462361056296552,1.5591102895282565,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
142,1.5462964997916926,1.5605163290387107,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
143,1.5475595749792506,1.5540177538281394,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
144,1.5542241071091323,1.558993316832043,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
145,1.5532341208614286,1.580764026868911,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
146,1.5505293793365604,1.6045907679058256,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
147,1.5474365255871758,1.5635219869159518,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
148,1.5462443623386446,1.5642383666265578,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
149,1.5461530841764857,1.5685764834994362,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
150,1.546165593334886,1.5606395517076765,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
151,1.5459508309598828,1.590683034488133,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
152,1.5451261616144023,1.5630909545081002,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
153,1.5496458811838119,1.5600334519431704,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
154,1.5491573419727263,1.5574636516116915,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
155,1.5521366537594405,1.5682424761000133,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
156,1.5556187317019603,1.5626108192262196,0.9886831045150757,0.9886831045150757,0.9979423880577087,0.9886831045150757
157,1.5493977695214944,1.5629844268163045,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
158,1.5509609580039978,1.5624727294558571,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
159,1.550091178690801,1.5689440000624884,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
160,1.5548425854229537,1.5755066531045097,0.9876543283462524,0.9876543283462524,0.9977553486824036,0.9876543283462524
161,1.551094913091816,1.574396638643174,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
162,1.550847254815649,1.5695946613947551,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
163,1.5457043667308619,1.5542662597837902,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
164,1.5479430624696076,1.5539661645889282,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
165,1.552821174019673,1.562154009228661,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
166,1.548158875254334,1.5592017003468104,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
167,1.5482814165412402,1.5575756913139707,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
168,1.5482637677036348,1.5653858468646096,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
169,1.546595525546152,1.5594342890239896,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
170,1.5443225004633918,1.5557224750518799,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
171,1.5441111873407833,1.555735321271987,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
172,1.5442693028293673,1.557140174366179,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
173,1.5440930880484034,1.552040701820737,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
174,1.545566626259538,1.5519736324037825,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
175,1.5450670367381611,1.5501475163868494,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
176,1.5515538366114507,1.5606983105341594,0.9927983283996582,0.9927983283996582,0.9986906051635742,0.9927983283996582
177,1.5441534665764356,1.5589815775553386,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
178,1.544187620037892,1.552547574043274,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
179,1.5521528300691823,1.5629786820638747,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
180,1.5503134473425444,1.565801154999506,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
181,1.5523333236819408,1.5678520032337733,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
182,1.5509572674016483,1.566523722239903,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
183,1.5463489323365884,1.5660059452056885,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
184,1.5488132218845556,1.5719155073165894,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
185,1.5445279654909352,1.5666196175983973,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
186,1.5491294763127312,1.5602283477783203,0.9938271641731262,0.9938271641731262,0.9988776445388794,0.9938271641731262
187,1.5442875379421672,1.5603268714178176,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
188,1.5451860310601406,1.5652387085415067,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
189,1.5457796649854691,1.5697594029562814,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
190,1.5451853851803015,1.6096075092043196,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
191,1.5441709600511144,1.5674956809906733,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
192,1.5436261794606194,1.5579235440208798,1.0,1.0,1.0,1.0
193,1.545964469675158,1.5752345437095279,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
194,1.5467228899236585,1.5673128707068307,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
195,1.5495285997625257,1.5619683492751348,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
196,1.5523199341336236,1.5645495369320823,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
197,1.5454846278565828,1.5714164574940999,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
198,1.5447589950483354,1.5611774183454967,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
199,1.5472349524497986,1.6142834424972534,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
200,1.5443238361937102,1.5755424556278048,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
201,1.5450245122440527,1.5661639372507732,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
202,1.5441001897952595,1.563368320465088,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
203,1.544072476566815,1.5613900820414226,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
204,1.5440960243100026,1.561005955650693,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
205,1.547076187172874,1.5773710580099196,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
206,1.5485142918883776,1.572944817088899,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
207,1.5445342708806522,1.5725989455268496,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
208,1.5466331214201254,1.592899067061288,0.9969135522842407,0.9969135522842407,0.9994388222694397,0.9969135522842407
209,1.548989432757018,1.575909694035848,0.9948559403419495,0.9948559403419495,0.9990647435188293,0.9948559403419495
210,1.551816035489567,1.5642298176175071,0.9907407164573669,0.9907407164573669,0.9983165264129639,0.9907407164573669
211,1.5555484705283993,1.5768547512236095,0.9897119402885437,0.9897119402885437,0.9981294274330139,0.9897119402885437
212,1.5517159866504981,1.5631804295948573,0.991769552230835,0.991769552230835,0.998503565788269,0.991769552230835
213,1.545781352480904,1.558749488421849,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
214,1.545194923877716,1.5639716954458327,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
215,1.5447801771711132,1.5603551183428084,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
216,1.5444454013324174,1.5607397442772275,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
217,1.5442408108320393,1.562171152659825,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
218,1.5450770864721204,1.5635630289713542,0.9979423880577087,0.9979423880577087,0.9996258616447449,0.9979423880577087
219,1.5441093161457875,1.5863883608863467,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
220,1.546721592301228,1.556765113558088,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
221,1.5468448664321275,1.573152156103225,0.9958847761154175,0.9958847761154175,0.9992517828941345,0.9958847761154175
222,1.5444136144684963,1.5631928727740334,0.998971164226532,0.998971164226532,0.9998129606246948,0.998971164226532
